"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1156595536813678598","https://twitter.com/cryoEM_Papers/status/1156595536813678598","Challenges and opportunities in cryo-EM with phase plate https://t.co/TRN6NhHodt","2019-07-31 16:00 +0000","2026.0","154.0","0.07601184600197433","3.0","0.0","7.0","4.0","130.0","0.0","10.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1156595489799696384","https://twitter.com/cryoEM_Papers/status/1156595489799696384","Cryo-EM Studies of TMEM16F Calcium-Activated Ion Channel Suggest Features Important for Lipid Scrambling https://t.co/tJP0S3P2yo","2019-07-31 16:00 +0000","1581.0","74.0","0.04680581910183428","1.0","0.0","2.0","2.0","69.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1155893493153198080","https://twitter.com/cryoEM_Papers/status/1155893493153198080","Structural basis for energy harvesting and dissipation in a diatom PSII–FCPII supercomplex https://t.co/DDopAhhmqa","2019-07-29 17:30 +0000","2889.0","225.0","0.0778816199376947","6.0","0.0","21.0","8.0","175.0","0.0","15.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1155893360390856705","https://twitter.com/cryoEM_Papers/status/1155893360390856705","A cryo-FIB lift-out technique enables molecular-resolution cryo-ET within native Caenorhabditis elegans tissue https://t.co/OBsfoAWqF5","2019-07-29 17:30 +0000","4743.0","255.0","0.053763440860215055","10.0","0.0","54.0","11.0","170.0","0.0","10.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1155893338605666305","https://twitter.com/cryoEM_Papers/status/1155893338605666305","Protein secondary structure detection in intermediate-resolution cryo-EM maps using deep learning https://t.co/BltFiVdxRb","2019-07-29 17:30 +0000","4905.0","425.0","0.08664627930682976","19.0","0.0","54.0","11.0","311.0","0.0","30.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1155893226126970886","https://twitter.com/cryoEM_Papers/status/1155893226126970886","Interpretation of medium resolution cryoEM maps of multi-protein complexes https://t.co/lcK8eAW0Gt","2019-07-29 17:29 +0000","2386.0","137.0","0.057418273260687346","2.0","0.0","12.0","3.0","106.0","0.0","14.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1155893007477903367","https://twitter.com/cryoEM_Papers/status/1155893007477903367","An In silico Algorithm for Identifying Amino Acids that Stabilize Oligomeric Membrane-Toxin Pores through Electrostatic Interactions https://t.co/IEDX52wuBg","2019-07-29 17:29 +0000","1884.0","11.0","0.00583864118895966","1.0","0.0","2.0","1.0","7.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1155892976939225088","https://twitter.com/cryoEM_Papers/status/1155892976939225088","The tunable intrahexamer heteroassembly mechanism of pseudoenzyme/enzyme pair, PDX1.2/PDX1.3, with its molecular impact on vitamin B6 regulation https://t.co/huzl13ZKon","2019-07-29 17:28 +0000","2020.0","23.0","0.011386138613861386","1.0","0.0","2.0","7.0","12.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1154905081524842496","https://twitter.com/cryoEM_Papers/status/1154905081524842496","Structure of the Human Core Centromeric Nucleosome Complex https://t.co/QzAFcPYtza","2019-07-27 00:03 +0000","4810.0","516.0","0.10727650727650728","11.0","0.0","44.0","28.0","408.0","0.0","25.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1154905057298489347","https://twitter.com/cryoEM_Papers/status/1154905057298489347","Cryo-EM Structures of a Group II Intron Reverse Splicing into DNA https://t.co/fAIzkDyIwK","2019-07-27 00:03 +0000","3092.0","159.0","0.051423027166882275","5.0","0.0","12.0","5.0","135.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1154904935613382656","https://twitter.com/cryoEM_Papers/status/1154904935613382656","Teichoic acids anchor distinct cell wall lamellae in an apically growing bacterium https://t.co/weqMWOy4DN","2019-07-27 00:02 +0000","2474.0","17.0","0.0068714632174616","0.0","0.0","3.0","2.0","12.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1154904900284776448","https://twitter.com/cryoEM_Papers/status/1154904900284776448","The Kinesin-5 Tail Domain Directly Modulates the Mechanochemical Cycle of the Motor for Anti-Parallel Microtubule Sliding https://t.co/CkfR5WqLQB","2019-07-27 00:02 +0000","2051.0","13.0","0.006338371526084837","0.0","0.0","1.0","0.0","12.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1154904878654689281","https://twitter.com/cryoEM_Papers/status/1154904878654689281","Insights into actin polymerization and nucleation using a coarse grained model https://t.co/uejDA24U0a","2019-07-27 00:02 +0000","1971.0","28.0","0.014205986808726534","0.0","0.0","0.0","1.0","23.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1154904855221174273","https://twitter.com/cryoEM_Papers/status/1154904855221174273","Less is more: Coarse-grained integrative modeling of large biomolecular assemblies with HADDOCK https://t.co/y489rKZJ3G","2019-07-27 00:02 +0000","2419.0","33.0","0.01364200082678793","2.0","0.0","4.0","1.0","25.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1154904826372734976","https://twitter.com/cryoEM_Papers/status/1154904826372734976","Anisotropic ESCRT-III architecture governs helical membrane tube formation https://t.co/PK9udcAaOH","2019-07-27 00:02 +0000","1964.0","52.0","0.026476578411405296","1.0","0.0","5.0","0.0","39.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1154904784144519169","https://twitter.com/cryoEM_Papers/status/1154904784144519169","Invariance reduces Variance: Understanding Data Augmentation in Deep Learning and Beyond. (arXiv:1907.10905v1 [https://t.co/DyFN70vTYL]) https://t.co/gbh0GVABat","2019-07-27 00:02 +0000","1954.0","5.0","0.00255885363357216","0.0","0.0","3.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1154397124873732096","https://twitter.com/cryoEM_Papers/status/1154397124873732096","Structure-based mechanism for activation of the AAA+ GTPase McrB by the endonuclease McrC https://t.co/AQJlDsJBhx","2019-07-25 14:24 +0000","3186.0","121.0","0.03797865662272442","2.0","0.0","5.0","6.0","107.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1154396867406381056","https://twitter.com/cryoEM_Papers/status/1154396867406381056","Cryo-EM structure of TRPC5 at 2.8-A resolution reveals unique and conserved structural elements essential for channel function https://t.co/hbSdTRfTfa","2019-07-25 14:23 +0000","2964.0","142.0","0.047908232118758436","2.0","0.0","7.0","3.0","123.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1154396735269007360","https://twitter.com/cryoEM_Papers/status/1154396735269007360","Microfluidic protein isolation and sample preparation for high-resolution cryo-EM [Biophysics and Computational Biology] https://t.co/8vuj1b28dw","2019-07-25 14:23 +0000","2230.0","32.0","0.014349775784753363","0.0","0.0","5.0","2.0","23.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1154396306749571073","https://twitter.com/cryoEM_Papers/status/1154396306749571073","Imaging of post-mortem human brain tissue using electron and X-ray microscopy https://t.co/h6GREHaL5I","2019-07-25 14:21 +0000","2751.0","45.0","0.016357688113413305","3.0","0.0","7.0","3.0","29.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1154396284817592321","https://twitter.com/cryoEM_Papers/status/1154396284817592321","Towards a mechanistic understanding of cellular processes by cryoEM https://t.co/d7evoFIIop","2019-07-25 14:21 +0000","2640.0","78.0","0.029545454545454545","3.0","0.0","12.0","1.0","61.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1154396232145461248","https://twitter.com/cryoEM_Papers/status/1154396232145461248","Cryo-EM structures and functional characterization of murine Slc26a9 reveal mechanism of uncoupled chloride transport https://t.co/AozUWcNPpo","2019-07-25 14:21 +0000","1751.0","28.0","0.01599086236436322","0.0","0.0","0.0","1.0","26.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1154396210188320768","https://twitter.com/cryoEM_Papers/status/1154396210188320768","Mechanism of pharmacochaperoning in a mammalian KATP channel revealed by cryo-EM https://t.co/dCYrnp13Og","2019-07-25 14:21 +0000","1540.0","29.0","0.01883116883116883","0.0","0.0","1.0","0.0","26.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1154396186729570306","https://twitter.com/cryoEM_Papers/status/1154396186729570306","Presynaptic Endosomal Cathepsin D Regulates the Biogenesis of GABAergic Synaptic Vesicles https://t.co/wZ4nO6OFOr","2019-07-25 14:21 +0000","1456.0","12.0","0.008241758241758242","0.0","0.0","0.0","0.0","12.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1154396102931599361","https://twitter.com/cryoEM_Papers/status/1154396102931599361","Bile salts alter the mouse norovirus capsid conformation; possible implications for cell attachment and immune evasion. [Structure and Assembly] https://t.co/tE6jDiDJK6","2019-07-25 14:20 +0000","1453.0","4.0","0.0027529249827942187","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1154395969955360769","https://twitter.com/cryoEM_Papers/status/1154395969955360769","Structural control for the coordinated assembly into functional pathogenic type-3 secretion systems https://t.co/Zius3De1fc","2019-07-25 14:20 +0000","2039.0","37.0","0.018146150073565473","1.0","0.0","2.0","5.0","27.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1154395948107194368","https://twitter.com/cryoEM_Papers/status/1154395948107194368","An automated data processing and analysis pipeline for transmembrane proteins in detergent solutions https://t.co/u2boEpXP1c","2019-07-25 14:20 +0000","1674.0","43.0","0.025686977299880526","0.0","0.0","2.0","0.0","39.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1154395924090642433","https://twitter.com/cryoEM_Papers/status/1154395924090642433","Cryo-EM analysis of a viral portal protein in situ reveals a switch in the DNA tunnel https://t.co/ezXGXGVTGp","2019-07-25 14:20 +0000","1916.0","49.0","0.0255741127348643","0.0","0.0","4.0","14.0","31.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1153812361418964992","https://twitter.com/cryoEM_Papers/status/1153812361418964992","Microfluidic protein isolation and sample preparation for high-resolution cryo-EM [Biophysics and Computational Biology] https://t.co/8vuj1b28dw","2019-07-23 23:41 +0000","3697.0","95.0","0.025696510684338654","4.0","0.0","13.0","3.0","65.0","0.0","10.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1153811932924612610","https://twitter.com/cryoEM_Papers/status/1153811932924612610","The molecular architecture of engulfment during Bacillus subtilis sporulation https://t.co/vpVYsvGV3j","2019-07-23 23:39 +0000","1819.0","44.0","0.024189114898295765","0.0","0.0","0.0","3.0","40.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1153677732603031552","https://twitter.com/cryoEM_Papers/status/1153677732603031552","Imaging of post-mortem human brain tissue using electron and X-ray microscopy https://t.co/h6GREHaL5I","2019-07-23 14:46 +0000","2148.0","30.0","0.013966480446927373","1.0","0.0","2.0","0.0","27.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1153677684943147008","https://twitter.com/cryoEM_Papers/status/1153677684943147008","Large protein organelles form a new iron sequestration system with high storage capacity https://t.co/uZEqxUOvMA","2019-07-23 14:46 +0000","2022.0","44.0","0.021760633036597428","0.0","0.0","2.0","2.0","40.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1153453236126269440","https://twitter.com/cryoEM_Papers/status/1153453236126269440","Direct visualization of single nuclear pore complex proteins using genetically‐encoded probes for DNA‐PAINT /doi/abs/10.1002/anie.201905685?af=R","2019-07-22 23:54 +0000","2286.0","13.0","0.005686789151356081","0.0","0.0","2.0","0.0","0.0","0.0","11.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
