"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1079819771829317639","https://twitter.com/cryoEM_Papers/status/1079819771829317639","Structures of TRPV2 in distinct conformations provide insight into role of the pore turret https://t.co/ZTbpge9JAk","2018-12-31 19:21 +0000","2536.0","135.0","0.05323343848580442","3.0","0.0","5.0","4.0","117.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1079819750098722827","https://twitter.com/cryoEM_Papers/status/1079819750098722827","Cryo-EM structure of the yeast respiratory supercomplex https://t.co/EI47dSdM4k","2018-12-31 19:21 +0000","3755.0","213.0","0.05672436750998668","6.0","0.0","16.0","8.0","162.0","0.0","21.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1079819726530859008","https://twitter.com/cryoEM_Papers/status/1079819726530859008","Structure of yeast cytochrome c oxidase in a supercomplex with cytochrome bc1 https://t.co/DbE5xmq9AA","2018-12-31 19:20 +0000","2778.0","112.0","0.040316774658027354","3.0","0.0","9.0","4.0","91.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1079819650106421248","https://twitter.com/cryoEM_Papers/status/1079819650106421248","Structural basis of Notch recognition by human γ-secretase https://t.co/FEip5NOdCh","2018-12-31 19:20 +0000","7004.0","274.0","0.039120502569960025","15.0","0.0","32.0","15.0","194.0","0.0","18.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1079819417154813953","https://twitter.com/cryoEM_Papers/status/1079819417154813953","Structural basis of recognition and destabilization of histone H2B ubiquitinated nucleosome by DOT1L histone H3 Lys79 methyltransferase https://t.co/gvwcjATb7i","2018-12-31 19:19 +0000","1669.0","25.0","0.014979029358897543","0.0","0.0","2.0","1.0","20.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1079435684966854656","https://twitter.com/cryoEM_Papers/status/1079435684966854656","Cryo-EM Structure of OSCA1.2 from Oryza sativa: Mechanical basis of hyperosmolality-gating in Plants https://t.co/qUhAycNUue","2018-12-30 17:54 +0000","2074.0","47.0","0.02266152362584378","2.0","0.0","2.0","5.0","36.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1079435663101984769","https://twitter.com/cryoEM_Papers/status/1079435663101984769","Structural basis of sterol recognition by human hedgehog receptor PTCH1 https://t.co/9jS1nb2LBp","2018-12-30 17:54 +0000","1909.0","54.0","0.028287061288632794","0.0","0.0","2.0","0.0","45.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1078754192834027520","https://twitter.com/cryoEM_Papers/status/1078754192834027520","The complete structure of the human TFIIH core complex https://t.co/5E73cFdMPw","2018-12-28 20:46 +0000","5605.0","375.0","0.06690454950936664","5.0","1.0","33.0","20.0","279.0","0.0","37.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1078727700494204928","https://twitter.com/cryoEM_Papers/status/1078727700494204928","Cryo-EM structure of the NLRC4CARD filament provides insights into how symmetric and asymmetric supramolecular structures drive inflammasome assembly [Molecular Biophysics] https://t.co/mjkogWFzTD","2018-12-28 19:01 +0000","2000.0","35.0","0.0175","1.0","0.0","3.0","1.0","28.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1078360674990866432","https://twitter.com/cryoEM_Papers/status/1078360674990866432","Structural Basis of the Proton Sensitivity of Human GluN1-GluN2A NMDA Receptors https://t.co/IdXtCDBjLz https://t.co/bDqXl7tcPa","2018-12-27 18:43 +0000","3823.0","127.0","0.03321998430551923","2.0","0.0","7.0","2.0","67.0","0.0","7.0","0.0","0","0","0","0","0","42","42","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
