"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1091057274703949824","https://twitter.com/cryoEM_Papers/status/1091057274703949824","A human postcatalytic spliceosome structure reveals essential roles of metazoan factors for exon ligation https://t.co/z2KToBR0IT","2019-01-31 19:34 +0000","1573.0","47.0","0.029879211697393517","0.0","0.0","0.0","4.0","43.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1091056985863143424","https://twitter.com/cryoEM_Papers/status/1091056985863143424","Cryo-EM structure of the essential ribosome assembly AAA-ATPase Rix7 https://t.co/VPYJpbJvFc","2019-01-31 19:33 +0000","1613.0","67.0","0.041537507749535026","1.0","0.0","0.0","4.0","53.0","0.0","9.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1090500038600445952","https://twitter.com/cryoEM_Papers/status/1090500038600445952","Cus2 enforces the first ATP-dependent step of splicing by binding to yeast SF3b1 through a UHM-ULM interaction https://t.co/92eBOG2s2h","2019-01-30 06:40 +0000","1708.0","39.0","0.022833723653395786","1.0","0.0","1.0","5.0","31.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1090381499658956800","https://twitter.com/cryoEM_Papers/status/1090381499658956800","Dissecting diverse functions of NMDA receptors by structural biology https://t.co/oiRSgYvozk","2019-01-29 22:49 +0000","2301.0","87.0","0.03780964797913951","2.0","0.0","6.0","11.0","67.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1089924072895463428","https://twitter.com/cryoEM_Papers/status/1089924072895463428","Respiratory supercomplexes III2IV2 come into focus https://t.co/SVEWSFakjw","2019-01-28 16:32 +0000","4022.0","163.0","0.04052710094480358","7.0","0.0","19.0","10.0","119.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1089923941894737920","https://twitter.com/cryoEM_Papers/status/1089923941894737920","FGF21 trafficking in intact human cells revealed by cryo-electron tomography with gold nanoparticles https://t.co/Qm7j4eh5dj","2019-01-28 16:31 +0000","2011.0","46.0","0.022874191944306316","1.0","0.0","5.0","3.0","36.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1089335592196833281","https://twitter.com/cryoEM_Papers/status/1089335592196833281","Zinc depletion does not necessarily induce ribosome hibernation in mycobacteria [Letters (Online Only)] https://t.co/FO2X5ayv7k","2019-01-27 01:33 +0000","1959.0","19.0","0.009698825931597753","1.0","0.0","0.0","2.0","14.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1089334993501937664","https://twitter.com/cryoEM_Papers/status/1089334993501937664","Novel Structural Features of Human Norovirus Capsid https://t.co/3SyzGfY5Ic","2019-01-27 01:31 +0000","2384.0","56.0","0.02348993288590604","2.0","0.0","7.0","0.0","42.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1088839439420338176","https://twitter.com/cryoEM_Papers/status/1088839439420338176","Resolving the Morphology of Peptoid Vesicles at the 1 nm Length Scale Using Cryogenic Electron Microscopy https://t.co/dZnVPbC7M6 https://t.co/GBVyVmYMUF","2019-01-25 16:42 +0000","2015.0","73.0","0.036228287841191066","1.0","0.0","3.0","4.0","27.0","0.0","5.0","0.0","0","0","0","0","0","33","33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1088515447140507653","https://twitter.com/cryoEM_Papers/status/1088515447140507653","Structures and operating principles of the replisome https://t.co/UumDbqDVMK","2019-01-24 19:14 +0000","1731.0","71.0","0.04101675332177932","1.0","0.0","3.0","4.0","60.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
