"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1112171360451596288","https://twitter.com/cryoEM_Papers/status/1112171360451596288","Contribution of biomimetic collagen-ligand interaction to intrafibrillar mineralization https://t.co/kbmMAWbC7l","2019-03-31 01:54 +0000","2411.0","12.0","0.004977187888842804","0.0","0.0","0.0","1.0","11.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1111681509767811072","https://twitter.com/cryoEM_Papers/status/1111681509767811072","Challenges and opportunities in cryo-EM single-particle analysis [Molecular Biophysics] https://t.co/VseoOaWSug","2019-03-29 17:28 +0000","4425.0","141.0","0.031864406779661014","7.0","0.0","9.0","11.0","107.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1111681487659622400","https://twitter.com/cryoEM_Papers/status/1111681487659622400","Heat shock protein 104 (HSP104) chaperones soluble Tau via a mechanism distinct from its disaggregase activity [Molecular Biophysics] https://t.co/bEv4ITBxKh","2019-03-29 17:28 +0000","2192.0","28.0","0.012773722627737226","0.0","0.0","0.0","1.0","25.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1111438562963013633","https://twitter.com/cryoEM_Papers/status/1111438562963013633","Hydrogen exchange reveals Hsp104 architecture, structural dynamics, and energetics in physiological solution [Biophysics and Computational Biology] https://t.co/30CKCfhQm4","2019-03-29 01:22 +0000","2480.0","69.0","0.027822580645161292","2.0","0.0","2.0","5.0","59.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110979176603873280","https://twitter.com/cryoEM_Papers/status/1110979176603873280","The cryo-EM structure of a 12-subunit variant of RNA polymerase I reveals dissociation of the A49-A34.5 heterodimer and rearrangement of subunit A12.2 https://t.co/aiCbD2ItxT","2019-03-27 18:57 +0000","2478.0","52.0","0.020984665052461663","0.0","0.0","2.0","2.0","45.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110978999524548608","https://twitter.com/cryoEM_Papers/status/1110978999524548608","Cryo-EM of dynein microtubule-binding domains shows how an axonemal dynein distorts the microtubule https://t.co/Tgk2DL0w2X","2019-03-27 18:56 +0000","2273.0","48.0","0.02111746590409151","0.0","0.0","0.0","3.0","44.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110978977861009408","https://twitter.com/cryoEM_Papers/status/1110978977861009408","The structure of an injectisome export gate demonstratesconservation of architecture in the core export gatebetween flagellar and virulence type three secretionsystems https://t.co/NzJgfeVawY","2019-03-27 18:56 +0000","2364.0","35.0","0.014805414551607445","0.0","0.0","3.0","2.0","28.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110978956306468864","https://twitter.com/cryoEM_Papers/status/1110978956306468864","Structural determinants of microtubule minus end preference in CAMSAP CKK domains https://t.co/E4G779bDPp","2019-03-27 18:56 +0000","1858.0","7.0","0.003767491926803014","0.0","0.0","0.0","0.0","6.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110585406024617984","https://twitter.com/cryoEM_Papers/status/1110585406024617984","Structure of the 80S ribosome–Xrn1 nuclease complex https://t.co/WVDoCujP2K","2019-03-26 16:52 +0000","3640.0","152.0","0.041758241758241756","5.0","1.0","13.0","6.0","127.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110585277699878912","https://twitter.com/cryoEM_Papers/status/1110585277699878912","Cryo-EM reveals distinct conformations of E. coli ATP synthase on exposure to ATP https://t.co/JXHsc7obRK","2019-03-26 16:52 +0000","2402.0","54.0","0.022481265611990008","1.0","0.0","2.0","0.0","48.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
