"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1068547126936797185","https://twitter.com/cryoEM_Papers/status/1068547126936797185","Validation of Electron Microscopy Initial Models via Small Angle X-Ray Scattering Curves https://t.co/i9BdgmArRe","2018-11-30 16:47 +0000","2464.0","67.0","0.02719155844155844","9.0","0.0","12.0","3.0","35.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1068546662400909313","https://twitter.com/cryoEM_Papers/status/1068546662400909313","Structural basis of Cullin-2 RING E3 ligase regulation by the COP9 signalosome https://t.co/rga7LtsRTr","2018-11-30 16:45 +0000","1935.0","50.0","0.025839793281653745","2.0","0.0","4.0","2.0","37.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1068222731252973568","https://twitter.com/cryoEM_Papers/status/1068222731252973568","Type III-A CRISPR-Cas Csm Complexes: Assembly, Periodic RNA Cleavage, DNase Activity Regulation, and Autoimmunity https://t.co/98hvZKesVG","2018-11-29 19:18 +0000","4042.0","103.0","0.025482434438396834","9.0","0.0","10.0","9.0","70.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1068222704111611904","https://twitter.com/cryoEM_Papers/status/1068222704111611904","Mechanisms for Zinc and Proton Inhibition of the GluN1/GluN2A NMDA Receptor https://t.co/lDV0hwZ24G","2018-11-29 19:18 +0000","4278.0","55.0","0.012856474988312296","2.0","0.0","3.0","5.0","39.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1068167509977718784","https://twitter.com/cryoEM_Papers/status/1068167509977718784","Structure of the hyperosmolality-gated calcium-permeable channel OSCA1.2 https://t.co/kawVFUtpI3","2018-11-29 15:39 +0000","3660.0","106.0","0.02896174863387978","6.0","0.0","7.0","3.0","88.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1068167391031390208","https://twitter.com/cryoEM_Papers/status/1068167391031390208","Determination of protein structural ensembles using cryo-electron microscopy https://t.co/eEvboL14at","2018-11-29 15:38 +0000","1882.0","99.0","0.052603613177470775","2.0","0.0","4.0","1.0","77.0","0.0","15.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1068167247628132352","https://twitter.com/cryoEM_Papers/status/1068167247628132352","Conformational Activation Promotes CRISPR-Cas12a Catalysis and Resetting of the Endonuclease Activity https://t.co/ZFeWrwwl14","2018-11-29 15:38 +0000","1952.0","37.0","0.018954918032786885","1.0","0.0","0.0","5.0","30.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1067869453554085888","https://twitter.com/cryoEM_Papers/status/1067869453554085888","Collection, pre-processing and on-the-fly analysis of data for high-resolution, single-particle cryo-electron microscopy https://t.co/ajqA5cbXRl","2018-11-28 19:54 +0000","9997.0","492.0","0.049214764429328796","22.0","0.0","54.0","27.0","336.0","0.0","52.0","0.0","0","0","1","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1067457463333478400","https://twitter.com/cryoEM_Papers/status/1067457463333478400","Mapping biologically active chemical space to accelerate drug discovery https://t.co/mg1R2RRL41","2018-11-27 16:37 +0000","2343.0","50.0","0.021340162185232606","3.0","0.0","5.0","4.0","38.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1067276659034738689","https://twitter.com/cryoEM_Papers/status/1067276659034738689","Heterogeneous multireference alignment for images with application to 2-D classification in single particle reconstruction. (arXiv:1811.10382v1 [eess.IV]) https://t.co/wtfCf6dYof","2018-11-27 04:39 +0000","2405.0","81.0","0.03367983367983368","2.0","0.0","7.0","4.0","61.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
